,age_true,race_true,race_pred,gender_true,gender_pred
5450,6,0,0,1,1
5451,18,4,1,1,1
5452,30,4,0,1,1
5453,24,2,2,1,1
5454,38,0,0,1,1
5455,27,4,0,1,1
5456,62,3,3,1,1
5457,1,2,2,0,1
5458,7,0,4,0,0
5459,2,2,2,0,1
5460,56,2,3,0,0
5461,56,0,0,1,1
5462,20,3,0,1,1
5463,1,2,2,0,1
5464,33,0,0,0,0
5465,39,0,0,0,0
5466,35,4,4,0,0
5467,26,2,2,1,1
5468,22,3,3,1,1
5469,26,3,0,1,1
5470,37,0,0,1,1
5471,1,0,0,1,0
5472,28,4,0,1,1
5473,7,0,0,0,0
5474,40,0,0,0,0
5475,54,2,2,0,0
5476,3,0,0,0,1
5477,30,0,0,0,0
5478,52,0,0,1,1
5479,26,3,0,1,1
5480,45,3,0,0,0
5481,11,0,0,1,1
5482,3,0,0,1,1
5483,37,3,3,0,0
5484,25,2,2,1,1
5485,40,0,0,1,1
5486,32,0,0,0,0
5487,45,3,3,0,0
5488,30,0,0,1,0
5489,47,1,1,1,1
5490,26,1,1,0,0
5491,28,1,1,0,0
5492,2,0,2,1,1
5493,3,4,2,1,1
5494,52,0,0,1,1
5495,40,1,1,0,0
5496,45,0,2,0,1
5497,40,2,0,0,0
5498,37,2,2,0,0
5499,1,3,3,0,1
5500,28,4,4,1,1
5501,36,0,0,1,1
5502,1,3,2,1,0
5503,10,4,0,0,0
5504,63,0,0,0,0
5505,58,0,0,0,0
5506,22,3,0,1,1
5507,2,2,2,0,1
5508,47,0,0,0,0
5509,26,3,3,0,0
5510,43,0,0,0,0
5511,54,0,0,1,1
5512,44,0,0,0,0
5513,25,1,1,1,1
5514,2,2,2,1,1
5515,24,3,3,1,1
5516,26,1,1,0,0
5517,8,0,0,0,1
5518,1,2,2,0,0
5519,4,2,2,1,1
5520,49,0,0,1,1
5521,56,0,0,0,0
5522,37,0,0,1,1
5523,10,0,0,1,1
5524,32,0,0,1,1
5525,13,0,0,0,0
5526,23,3,3,0,0
5527,90,0,0,1,1
5528,32,1,1,1,1
5529,50,3,0,0,0
5530,16,1,1,1,0
5531,58,3,0,0,0
5532,40,0,0,0,0
5533,25,1,1,1,1
5534,15,4,4,1,1
5535,62,2,2,1,1
5536,38,3,3,0,0
5537,26,1,1,1,1
5538,32,0,0,0,0
5539,1,0,0,1,1
5540,42,0,0,0,0
5541,26,3,3,1,1
5542,51,1,1,0,0
5543,52,0,0,1,1
5544,24,0,0,1,1
5545,24,4,2,1,1
5546,22,0,1,1,1
5547,8,0,0,1,1
5548,24,1,3,1,1
5549,67,0,0,1,0
5550,8,4,0,1,1
5551,40,0,0,1,1
5552,30,1,1,0,0
5553,37,1,3,0,0
5554,25,0,0,0,0
5555,41,0,0,0,0
5556,60,0,0,1,1
5557,26,0,0,0,1
5558,60,0,2,0,0
5559,54,1,1,0,0
5560,52,3,3,1,1
5561,29,0,0,0,0
5562,1,0,0,0,0
5563,36,0,0,0,0
5564,5,3,3,1,0
5565,89,1,0,0,0
5566,52,3,3,0,0
5567,26,1,2,0,0
5568,54,3,3,0,0
5569,1,2,2,0,0
5570,26,3,2,1,1
5571,21,2,2,1,1
5572,28,0,0,1,1
5573,4,0,0,1,1
5574,29,0,0,1,1
5575,53,0,0,1,1
5576,25,0,0,1,1
5577,45,1,1,0,0
5578,1,0,0,0,0
5579,80,0,0,0,0
5580,34,1,1,0,0
5581,5,3,3,0,0
5582,53,3,3,1,1
5583,26,1,1,0,0
5584,14,2,3,1,1
5585,40,0,0,0,0
5586,28,3,3,0,0
5587,38,3,3,0,0
5588,1,2,2,0,0
5589,50,0,0,0,0
5590,1,4,0,0,0
5591,27,4,3,0,0
5592,7,2,2,1,1
5593,26,1,1,0,0
5594,37,0,0,0,0
5595,39,0,0,1,1
5596,85,0,0,1,1
5597,58,0,2,0,0
5598,26,4,0,1,1
5599,58,0,0,0,0
5600,21,3,3,1,1
5601,32,2,2,0,0
5602,40,1,1,1,1
5603,49,3,0,0,0
5604,70,0,0,0,0
5605,40,0,0,0,0
5606,22,4,0,1,1
5607,52,0,0,0,0
5608,26,0,0,0,0
5609,26,0,0,1,0
5610,24,2,2,0,0
5611,2,2,2,1,1
5612,32,2,2,0,0
5613,25,2,2,1,1
5614,26,0,0,0,0
5615,21,2,0,1,1
5616,2,4,4,1,1
5617,2,4,4,0,0
5618,27,3,3,1,1
5619,24,1,1,1,1
5620,35,1,0,1,1
5621,29,1,1,0,0
5622,23,3,3,0,0
5623,27,1,1,1,1
5624,33,0,0,1,1
5625,1,3,2,1,1
5626,15,1,1,0,0
5627,11,0,0,1,1
5628,3,2,2,1,0
5629,36,1,1,0,0
5630,2,0,0,0,0
5631,65,2,0,0,0
5632,1,2,2,0,1
5633,25,3,3,1,1
5634,22,2,0,0,0
5635,35,3,3,1,1
5636,75,0,0,0,0
5637,68,1,0,1,1
5638,81,1,0,1,1
5639,73,1,0,0,0
5640,62,2,0,0,0
5641,18,1,0,0,0
5642,60,1,1,1,1
5643,45,1,0,0,1
5644,1,2,2,0,0
5645,21,4,3,1,1
5646,3,0,0,1,1
5647,26,3,3,1,1
5648,45,3,3,0,0
5649,33,2,2,1,1
5650,42,0,0,0,0
5651,23,0,0,0,0
5652,32,2,2,1,1
5653,38,1,1,0,0
5654,53,0,0,0,0
5655,26,4,3,1,1
5656,29,2,2,0,0
5657,35,0,0,1,1
5658,22,3,0,1,1
5659,17,3,2,1,1
5660,26,1,3,1,0
5661,29,2,2,0,0
5662,32,1,4,1,1
5663,43,1,1,0,0
5664,40,0,0,0,0
5665,35,1,1,1,1
5666,28,0,0,0,0
5667,29,3,0,1,1
5668,26,2,2,1,0
5669,30,0,0,0,0
5670,43,3,3,0,0
5671,54,0,0,1,1
5672,28,2,2,1,1
5673,20,1,1,0,0
5674,24,2,2,1,1
5675,35,3,3,0,0
5676,34,0,2,1,1
5677,10,4,0,0,0
5678,24,3,3,1,1
5679,75,0,0,1,1
5680,42,3,3,0,0
5681,65,0,0,0,0
5682,18,0,0,1,1
5683,29,4,0,1,1
5684,62,0,0,0,0
5685,3,0,0,0,1
5686,45,0,0,0,0
5687,23,3,0,1,1
5688,52,0,0,0,0
5689,28,0,0,0,0
5690,54,3,0,0,0
5691,40,2,2,0,0
5692,55,0,4,0,0
5693,28,1,1,0,0
5694,63,0,0,0,0
5695,73,3,3,0,0
5696,30,0,0,0,0
5697,26,0,4,1,1
5698,49,0,0,1,0
5699,69,0,0,1,1
5700,57,3,0,0,0
5701,43,0,0,1,0
5702,24,3,3,1,1
5703,27,0,0,1,1
5704,92,2,0,1,1
5705,26,1,1,1,1
5706,24,1,1,0,1
5707,26,2,2,0,0
5708,75,2,0,0,0
5709,52,0,0,0,0
5710,26,2,2,1,1
5711,28,3,3,1,0
5712,53,0,0,0,0
5713,40,0,0,1,1
5714,30,0,0,0,0
5715,34,0,0,1,1
5716,50,2,2,1,1
5717,60,3,1,0,0
5718,1,0,4,1,1
5719,25,0,0,0,0
5720,23,0,0,0,0
5721,38,1,1,1,0
5722,5,1,1,1,1
5723,65,1,1,0,0
5724,42,0,0,1,1
5725,60,0,0,0,0
5726,1,3,3,0,0
5727,59,0,0,1,1
5728,12,0,0,1,1
5729,1,2,2,0,0
5730,1,1,0,1,1
5731,26,3,2,1,1
5732,26,0,0,0,0
5733,50,4,1,0,0
5734,21,1,1,0,0
5735,45,4,2,0,0
5736,67,0,0,0,0
5737,23,2,0,1,0
5738,14,0,0,0,0
5739,57,0,0,1,0
5740,1,2,2,1,0
5741,17,3,3,0,0
5742,20,1,1,1,0
5743,26,3,3,1,1
5744,1,3,2,0,1
5745,16,0,0,0,0
5746,26,0,3,1,1
5747,12,3,2,1,1
5748,29,0,0,1,1
5749,69,1,1,0,0
5750,4,0,0,1,1
5751,12,3,3,0,0
5752,25,3,0,1,1
5753,37,2,2,0,0
5754,2,4,2,1,1
5755,37,0,0,1,1
5756,58,3,0,1,0
5757,39,3,3,1,1
5758,85,2,2,0,1
5759,26,1,1,1,1
5760,27,1,1,1,1
5761,2,3,3,1,0
5762,37,0,0,1,1
5763,68,0,0,1,1
5764,1,0,4,0,0
5765,1,0,0,0,1
5766,5,4,2,0,0
5767,48,0,0,0,0
5768,1,0,0,1,1
5769,36,1,1,0,0
5770,30,1,1,1,1
5771,25,3,3,1,1
5772,86,0,0,1,1
5773,28,1,1,1,1
5774,53,0,0,1,1
5775,1,0,0,1,1
5776,21,4,0,1,1
5777,33,0,0,1,1
5778,34,2,2,0,0
5779,1,0,0,0,0
5780,34,3,3,0,0
5781,22,1,1,1,1
5782,27,2,2,1,1
5783,26,1,1,0,0
5784,55,0,0,0,0
5785,26,0,0,1,1
5786,45,1,1,0,0
5787,80,0,0,0,0
5788,39,3,3,0,0
5789,25,0,0,1,1
5790,30,1,3,1,1
5791,25,1,0,1,1
5792,2,2,2,0,0
5793,22,1,1,1,1
5794,2,2,2,0,0
5795,21,3,3,1,1
5796,1,2,2,1,0
5797,1,0,0,1,1
5798,65,0,0,1,1
5799,35,3,3,1,1
5800,32,1,4,1,1
5801,26,0,0,0,0
5802,17,1,1,1,1
5803,65,0,0,0,0
5804,46,0,1,1,1
5805,10,4,3,1,1
5806,24,2,4,1,1
5807,54,0,0,1,0
5808,1,2,4,0,0
5809,1,3,3,0,0
5810,32,2,2,0,0
5811,5,3,1,0,0
5812,26,0,0,0,0
5813,40,3,4,0,0
5814,26,2,2,1,1
5815,80,0,0,1,1
5816,25,0,2,1,1
5817,65,0,0,0,0
5818,26,0,2,0,0
5819,55,3,0,0,0
5820,26,1,1,1,1
5821,30,0,0,0,0
5822,29,0,2,0,0
5823,23,3,3,1,1
5824,27,1,1,0,0
5825,23,2,2,1,1
5826,61,0,0,0,0
5827,30,4,0,1,1
5828,70,0,0,0,0
5829,1,2,2,0,1
5830,29,0,0,0,0
5831,24,0,0,0,0
5832,34,0,0,1,1
5833,45,1,1,0,0
5834,29,2,2,1,1
5835,36,0,0,1,1
5836,21,0,0,1,1
5837,29,3,3,0,0
5838,29,3,0,0,0
5839,65,0,0,0,0
5840,3,0,0,1,1
5841,1,2,2,1,1
5842,30,4,0,1,1
5843,26,0,0,1,1
5844,26,0,0,0,0
5845,24,3,4,1,1
5846,67,0,0,0,0
5847,70,0,0,1,1
5848,3,4,2,1,0
5849,26,1,1,1,0
5850,26,1,1,1,1
5851,28,3,3,0,0
5852,28,1,1,1,1
5853,30,0,0,0,0
5854,1,3,3,0,0
5855,24,4,0,1,1
5856,85,0,0,0,0
5857,26,3,3,1,1
5858,26,1,1,1,1
5859,26,0,0,1,1
5860,17,0,0,0,1
5861,26,2,2,1,1
5862,33,0,0,1,1
5863,1,0,2,1,1
5864,26,1,1,0,0
5865,28,3,3,1,1
5866,27,0,0,0,0
5867,75,0,0,0,0
5868,34,0,0,0,0
5869,10,0,0,1,1
5870,60,0,0,1,1
5871,50,0,0,1,1
5872,26,1,1,1,1
5873,52,3,3,0,0
5874,6,0,4,1,1
5875,3,0,0,0,0
5876,40,0,0,0,0
5877,30,3,3,0,0
5878,52,0,0,1,1
5879,25,2,2,0,0
5880,26,2,2,1,0
5881,66,0,0,1,1
5882,65,0,0,0,0
5883,30,0,0,0,0
5884,53,3,3,1,1
5885,58,0,0,0,0
5886,26,4,0,0,0
5887,39,3,1,0,0
5888,26,1,1,0,0
5889,20,1,1,0,0
5890,15,0,0,0,0
5891,38,4,0,1,1
5892,34,1,1,0,0
5893,26,0,0,0,0
5894,35,3,3,1,1
5895,54,3,3,1,0
5896,32,0,4,0,0
5897,50,0,0,0,0
5898,25,3,3,1,1
5899,25,0,2,0,0
5900,1,3,2,0,0
5901,23,2,2,1,1
5902,1,4,0,1,1
5903,28,0,0,1,1
5904,35,2,0,1,1
5905,50,3,0,0,0
5906,36,3,3,0,0
5907,35,1,1,1,1
5908,17,4,0,1,1
5909,22,1,1,1,1
5910,32,1,1,0,0
5911,56,0,1,1,1
5912,58,0,0,0,0
5913,36,3,0,1,1
5914,51,0,0,0,0
5915,26,0,0,1,1
5916,28,4,2,1,1
5917,16,1,1,1,1
5918,26,2,2,0,0
5919,1,3,3,1,0
5920,50,1,2,1,1
5921,51,0,0,1,1
5922,26,3,3,0,0
5923,65,3,3,1,0
5924,65,1,0,1,1
5925,24,4,0,0,0
5926,60,0,0,1,1
5927,26,3,3,1,1
5928,65,0,0,0,0
5929,1,2,2,1,0
5930,26,1,1,1,1
5931,26,3,4,1,1
5932,49,1,1,1,1
5933,46,0,0,0,0
5934,16,0,0,0,1
5935,53,0,0,0,0
5936,23,3,3,1,1
5937,23,3,3,1,1
5938,59,0,0,1,1
5939,9,0,0,0,0
5940,60,3,1,0,0
5941,26,1,0,1,1
5942,26,1,1,0,0
5943,26,3,3,1,1
5944,50,0,0,0,0
5945,26,0,0,1,1
5946,14,0,0,1,1
5947,21,0,0,1,1
5948,24,0,0,1,1
5949,50,0,3,1,1
5950,11,0,0,1,1
5951,35,1,1,1,1
5952,52,3,3,0,0
5953,26,0,0,0,0
5954,30,0,0,1,1
5955,56,0,1,1,1
5956,42,1,3,1,1
5957,30,2,2,1,1
5958,35,1,1,1,1
5959,23,1,1,0,0
5960,1,3,3,1,1
5961,24,2,2,0,0
5962,26,2,2,1,1
5963,28,0,0,0,0
5964,70,1,1,0,0
5965,40,1,1,1,1
5966,19,1,0,1,1
5967,54,0,0,0,0
5968,7,0,2,1,1
5969,26,0,1,1,1
5970,38,2,2,0,0
5971,30,0,3,1,1
5972,62,0,0,0,0
5973,89,0,0,0,0
5974,27,1,1,0,0
5975,36,1,1,1,1
5976,14,0,0,1,1
5977,62,3,3,0,1
5978,35,3,3,1,1
5979,29,1,1,0,0
5980,31,0,0,1,1
5981,32,1,1,1,1
5982,55,3,0,0,0
5983,37,3,1,1,1
5984,15,2,2,1,1
5985,39,0,0,0,0
5986,26,1,1,0,0
5987,37,0,0,1,1
5988,27,2,2,1,1
5989,36,1,1,0,1
5990,16,4,3,1,1
5991,27,1,1,0,0
5992,14,0,0,0,1
5993,26,0,0,0,0
5994,8,3,3,0,0
5995,9,0,0,0,0
5996,36,0,0,0,0
5997,25,3,3,1,1
5998,54,1,0,0,0
5999,28,0,0,0,0
6000,76,1,0,0,0
6001,56,1,1,0,0
6002,22,3,3,0,0
6003,26,0,0,1,1
6004,23,3,3,1,1
6005,70,0,0,0,1
6006,56,1,1,1,1
6007,21,4,1,1,1
6008,54,3,3,1,1
6009,70,0,0,0,0
6010,26,2,2,1,1
6011,8,3,3,0,0
6012,26,0,0,1,1
6013,26,0,0,0,0
6014,65,0,0,1,1
6015,25,0,0,1,1
6016,30,0,0,0,0
6017,1,2,2,1,1
6018,25,0,0,0,0
6019,45,0,0,0,0
6020,40,4,3,0,0
6021,28,0,0,1,1
6022,19,0,0,1,1
6023,34,0,0,1,1
6024,2,2,2,0,0
6025,8,0,0,1,1
6026,37,1,1,1,1
6027,26,3,3,0,0
6028,5,0,0,1,0
6029,25,1,1,1,1
6030,35,3,3,0,0
6031,3,3,1,0,1
6032,18,0,0,0,0
6033,26,3,3,0,0
6034,33,3,3,0,0
6035,1,2,2,0,0
6036,46,3,0,0,1
6037,40,0,0,0,0
6038,24,2,2,1,1
6039,39,0,0,0,0
6040,2,2,2,1,1
6041,20,0,0,0,0
6042,30,0,0,1,1
6043,50,0,0,1,1
6044,10,4,0,0,0
6045,2,2,2,1,1
6046,50,0,0,0,0
6047,30,3,3,1,1
6048,82,0,0,0,0
6049,22,2,2,1,1
6050,2,4,2,1,0
6051,26,4,0,1,1
6052,26,2,2,1,1
6053,4,0,0,1,0
6054,54,0,0,1,1
6055,26,3,3,1,1
6056,26,0,0,0,0
6057,29,1,1,1,0
6058,58,0,0,0,0
6059,51,3,0,0,0
6060,40,1,1,0,0
6061,52,3,3,0,0
6062,67,3,0,1,1
6063,2,0,0,0,0
6064,5,0,0,1,1
6065,66,0,0,1,1
6066,27,3,4,0,0
6067,88,0,0,0,0
6068,39,0,0,1,1
6069,33,0,0,0,0
6070,26,2,2,1,1
6071,25,2,2,1,1
6072,37,2,2,0,0
6073,22,1,1,0,0
6074,36,0,0,1,1
6075,17,0,0,1,1
6076,26,1,1,1,1
6077,21,0,2,1,1
6078,43,4,0,0,0
6079,23,0,3,0,0
6080,40,0,0,0,0
6081,28,2,0,0,0
6082,24,4,4,0,0
6083,1,0,0,0,0
6084,29,0,3,1,1
6085,24,0,0,1,1
6086,18,4,3,0,0
6087,26,3,0,1,1
6088,31,1,1,0,0
6089,1,2,2,0,1
6090,65,0,0,1,1
6091,2,4,0,0,1
6092,32,1,1,0,0
6093,3,0,0,1,1
6094,42,2,2,0,0
6095,5,2,2,1,1
6096,10,0,0,0,0
6097,36,0,0,0,0
6098,48,0,0,0,0
6099,10,0,0,0,0
6100,56,0,0,0,0
6101,48,1,1,1,1
6102,2,2,2,0,1
6103,27,0,0,1,1
6104,27,3,3,0,0
6105,24,0,0,0,0
6106,15,0,2,1,1
6107,26,2,2,0,0
6108,3,2,2,1,0
6109,30,0,0,1,1
6110,32,3,4,1,1
6111,60,3,3,1,1
6112,24,4,2,0,0
6113,31,3,3,0,0
6114,24,3,3,0,0
6115,13,0,0,1,1
6116,53,0,0,0,0
6117,24,2,2,1,1
6118,62,1,1,0,0
6119,5,3,3,0,1
6120,31,3,3,1,1
6121,45,1,1,1,1
6122,45,3,3,0,0
6123,35,0,0,0,0
6124,8,3,2,0,0
6125,9,4,3,0,0
6126,56,3,0,0,0
6127,99,0,0,1,1
6128,5,2,1,0,1
6129,26,1,1,1,1
6130,59,0,0,0,0
6131,13,0,0,1,1
6132,6,0,0,1,1
6133,31,1,1,1,1
6134,20,3,3,1,1
6135,63,0,0,0,0
6136,13,0,0,0,0
6137,76,1,1,1,1
6138,90,0,0,0,0
6139,24,2,2,1,1
6140,26,3,3,1,1
6141,76,0,0,0,0
6142,75,0,0,0,0
6143,81,0,2,1,1
6144,68,0,0,1,1
6145,25,0,0,1,1
6146,28,3,0,1,1
6147,25,0,0,1,1
6148,17,1,1,0,0
6149,20,3,3,0,0
6150,34,1,1,0,0
6151,5,0,0,1,1
6152,29,1,1,1,1
6153,26,1,1,0,0
6154,23,0,0,1,1
6155,8,0,0,1,1
6156,20,0,0,1,1
6157,56,0,0,1,1
6158,85,0,0,1,1
6159,30,0,0,0,0
6160,53,0,0,0,0
6161,69,4,0,1,1
6162,26,1,1,1,1
6163,22,1,1,1,0
6164,56,0,0,0,0
6165,87,0,0,1,1
6166,35,3,3,1,1
6167,10,0,0,0,0
6168,1,2,2,0,0
6169,50,3,3,0,0
6170,47,0,0,0,0
6171,26,1,1,1,1
6172,22,0,0,0,0
6173,14,0,0,0,0
6174,29,0,3,1,0
6175,26,0,0,0,0
6176,55,2,2,0,0
6177,39,0,0,0,0
6178,35,0,0,1,1
6179,51,0,0,0,0
6180,30,4,0,0,0
6181,42,1,1,1,1
6182,26,0,2,1,1
6183,55,3,4,0,0
6184,9,0,0,0,0
6185,36,0,0,0,0
6186,39,2,2,0,0
6187,16,0,0,1,1
6188,44,0,0,0,0
6189,26,1,1,1,1
6190,79,0,0,1,1
6191,30,1,1,0,0
6192,28,1,1,1,1
6193,38,1,1,0,0
6194,30,0,0,0,0
6195,37,1,1,0,0
6196,26,3,4,1,1
6197,18,0,0,1,1
6198,50,3,0,0,0
6199,29,1,1,0,0
6200,32,3,3,0,0
6201,11,0,0,0,0
6202,21,0,0,1,1
6203,60,0,0,0,0
6204,65,0,0,1,1
6205,43,0,0,1,1
6206,26,2,2,1,1
6207,67,3,3,0,0
6208,1,2,2,0,1
6209,53,0,0,0,0
6210,25,3,3,1,1
6211,30,3,0,0,0
6212,25,0,0,0,0
6213,52,0,0,0,0
6214,35,0,0,1,1
6215,1,0,0,1,0
6216,28,2,2,1,1
6217,27,2,2,1,1
6218,58,0,0,0,0
6219,14,4,0,1,1
6220,50,1,1,1,1
6221,26,0,3,0,0
6222,24,0,0,1,1
6223,29,1,1,1,1
6224,28,2,2,1,1
6225,40,1,1,0,0
6226,26,1,1,0,0
6227,65,0,0,0,0
6228,26,0,0,0,0
6229,60,0,0,1,1
6230,60,2,2,0,0
6231,25,0,0,1,1
6232,8,3,0,1,1
6233,26,2,2,0,0
6234,28,2,2,1,1
6235,49,0,0,0,0
6236,38,3,1,1,1
6237,74,0,0,0,0
6238,26,0,0,0,0
6239,8,0,0,1,1
6240,43,0,0,0,0
6241,34,1,0,0,0
6242,32,0,0,0,0
6243,8,0,0,0,0
6244,40,3,3,0,0
6245,26,0,0,1,1
6246,56,1,1,0,0
6247,26,0,1,0,1
6248,23,3,3,1,1
6249,3,3,3,1,1
6250,65,2,0,1,1
6251,34,0,0,0,0
6252,32,0,0,1,1
6253,26,1,1,0,0
6254,29,1,1,1,1
6255,37,1,1,1,1
6256,26,3,0,0,0
6257,1,3,3,0,1
6258,1,2,2,0,0
6259,25,1,1,1,0
6260,65,0,0,0,0
6261,31,4,4,1,1
6262,6,0,2,1,1
6263,37,0,0,0,0
6264,35,3,3,0,0
6265,35,2,4,0,0
6266,26,4,0,1,1
6267,42,0,0,0,0
6268,22,1,1,1,1
6269,26,3,0,0,0
6270,1,4,2,1,1
6271,29,0,0,1,1
6272,25,3,3,1,1
6273,23,1,1,0,0
6274,4,3,2,1,0
6275,28,3,3,0,0
6276,4,0,0,1,1
6277,81,0,0,1,0
6278,66,0,0,0,0
6279,15,1,1,1,0
6280,35,0,0,1,1
6281,2,2,2,1,0
6282,35,1,4,0,0
6283,36,0,0,0,0
6284,35,0,0,1,1
6285,24,1,1,1,1
6286,1,2,2,0,0
6287,10,0,0,0,0
6288,1,2,2,0,0
6289,57,0,0,0,0
6290,1,3,4,0,0
6291,28,0,0,1,1
6292,1,2,2,0,0
6293,2,2,2,1,0
6294,65,0,0,0,0
6295,110,1,0,1,0
6296,26,2,2,1,1
6297,40,3,3,1,1
6298,7,0,0,0,0
6299,39,3,3,1,1
6300,26,3,3,0,0
6301,25,1,1,1,1
6302,50,3,0,0,0
6303,40,3,1,0,1
6304,77,1,1,0,0
6305,27,3,3,1,1
6306,45,0,0,0,0
6307,3,0,0,1,1
6308,26,1,0,1,1
6309,32,0,0,1,1
6310,68,0,0,0,0
6311,15,4,0,1,1
6312,37,3,3,0,0
6313,28,0,0,1,1
6314,23,1,3,0,0
6315,21,3,3,1,1
6316,55,0,0,0,0
6317,38,2,2,1,1
6318,42,0,0,1,1
6319,30,0,0,0,0
6320,60,3,0,0,0
6321,26,1,1,0,0
6322,25,4,0,1,1
6323,116,2,2,1,1
6324,1,2,2,0,1
6325,53,0,0,1,1
6326,61,0,0,0,0
6327,35,0,0,0,0
6328,25,1,4,0,0
6329,42,0,0,1,1
6330,28,1,1,0,0
6331,6,3,3,1,1
6332,16,1,1,1,1
6333,27,3,3,0,0
6334,24,3,3,1,1
6335,30,3,3,0,0
6336,2,2,2,1,0
6337,26,1,4,1,1
6338,27,0,0,0,0
6339,23,0,0,0,0
6340,23,0,0,1,1
6341,80,0,0,0,0
6342,53,3,3,0,0
6343,28,4,0,1,1
6344,2,4,2,0,1
6345,26,4,0,0,0
6346,2,3,3,1,0
6347,21,1,1,1,1
6348,70,0,0,1,1
6349,54,1,1,0,0
6350,80,0,0,0,0
6351,30,0,0,0,0
6352,25,4,3,1,1
6353,69,0,0,1,1
6354,35,0,0,0,0
6355,37,0,0,0,0
6356,55,0,0,1,1
6357,57,0,0,0,0
6358,9,0,0,1,1
6359,3,0,0,1,1
6360,25,3,3,1,1
6361,5,0,0,1,0
6362,37,1,1,0,0
6363,40,0,0,1,1
6364,14,2,3,1,1
6365,29,1,0,0,0
6366,46,1,3,1,1
6367,32,0,0,0,0
6368,26,2,2,1,1
6369,26,1,1,1,1
6370,19,2,3,1,1
6371,23,3,3,1,1
6372,22,4,4,1,1
6373,1,3,2,1,0
6374,47,0,0,0,0
6375,14,3,3,1,1
6376,36,1,1,0,0
6377,25,3,3,0,0
6378,24,2,2,1,1
6379,13,0,0,1,1
6380,45,0,0,1,1
6381,30,2,2,1,1
6382,22,2,0,1,1
6383,26,2,2,1,0
6384,54,0,0,0,0
6385,38,1,0,1,1
6386,27,2,2,0,0
6387,2,0,0,1,1
6388,86,2,0,1,0
6389,32,1,1,1,1
6390,42,0,0,1,1
6391,24,0,0,0,0
6392,50,0,0,1,1
6393,26,3,3,1,1
6394,90,2,0,0,1
6395,65,0,0,1,1
6396,21,1,3,0,0
6397,73,0,0,0,0
6398,17,0,0,1,1
6399,1,2,2,0,0
6400,60,0,0,0,0
6401,30,1,1,1,1
6402,8,3,3,1,1
6403,30,0,0,1,1
6404,84,0,0,1,0
6405,27,0,0,1,1
6406,27,3,4,1,1
6407,63,3,1,0,0
6408,26,3,3,1,1
6409,52,4,0,0,0
6410,34,0,0,0,0
6411,7,0,0,1,1
6412,30,4,0,0,0
6413,35,0,0,0,0
6414,60,0,0,0,0
6415,1,0,0,1,1
6416,37,0,0,0,0
6417,26,4,3,0,0
6418,4,1,4,0,1
6419,1,3,3,1,1
6420,7,4,0,1,1
6421,36,0,0,0,0
6422,30,0,0,0,0
6423,9,4,0,1,0
6424,1,3,3,0,0
6425,10,0,0,1,0
6426,62,0,0,0,0
6427,2,3,3,1,0
6428,40,3,3,0,1
6429,6,0,0,0,1
6430,8,4,0,1,1
6431,35,0,0,0,0
6432,61,0,0,0,0
6433,9,0,0,0,0
6434,50,2,2,0,0
6435,32,0,0,0,0
6436,35,2,2,1,1
6437,75,3,1,0,0
6438,24,3,3,0,0
6439,32,1,1,0,0
6440,55,0,0,0,0
6441,2,0,0,0,1
6442,36,3,3,0,0
6443,38,4,4,1,1
6444,20,0,0,0,0
6445,85,0,0,1,1
6446,31,1,1,1,1
6447,28,1,1,0,0
6448,2,1,4,1,0
6449,26,1,1,1,1
6450,4,4,2,1,1
6451,45,3,3,0,0
6452,1,4,2,1,1
6453,26,1,1,1,1
6454,16,0,0,1,0
6455,27,0,0,1,1
6456,30,4,0,0,0
6457,32,0,0,0,0
6458,26,3,3,1,1
6459,45,0,0,1,1
6460,72,0,0,1,1
6461,61,3,0,0,0
6462,53,0,0,1,1
6463,11,0,0,1,1
6464,37,0,0,1,1
6465,13,0,0,0,0
6466,30,3,0,0,0
6467,36,0,0,1,1
6468,26,1,1,1,0
6469,24,2,2,1,1
6470,26,2,2,1,1
6471,26,2,2,1,1
6472,37,0,0,0,0
6473,64,1,1,0,0
6474,80,0,0,1,1
6475,26,3,0,0,0
6476,22,1,3,1,1
6477,80,0,0,0,1
6478,1,0,2,0,1
6479,53,0,0,1,1
6480,28,1,1,0,0
6481,41,0,0,1,1
6482,26,0,2,1,1
6483,44,3,3,0,0
6484,24,4,3,0,0
6485,89,3,1,1,1
6486,1,0,0,0,0
6487,23,2,2,1,1
6488,30,2,2,1,1
6489,6,4,3,1,1
6490,45,1,1,0,0
6491,38,3,3,0,0
6492,75,0,0,0,0
6493,45,0,0,1,1
6494,49,0,0,1,1
6495,28,0,0,1,1
6496,26,3,3,1,1
6497,4,4,0,1,1
6498,24,2,2,0,0
6499,31,1,1,0,0
6500,32,0,2,0,1
6501,15,3,3,1,0
6502,1,4,0,0,0
6503,19,0,0,1,1
6504,65,0,0,1,1
6505,13,0,0,1,1
6506,26,1,1,1,1
6507,32,4,4,1,1
6508,38,0,0,0,0
6509,36,1,1,1,1
6510,26,0,0,0,0
6511,48,0,0,1,1
6512,35,0,0,1,1
6513,24,2,2,0,0
6514,54,2,2,0,1
6515,28,0,0,0,0
6516,12,0,0,1,1
6517,28,2,2,1,1
6518,57,0,0,0,0
6519,28,0,0,0,0
6520,36,3,3,0,0
6521,5,1,1,1,1
6522,27,0,0,1,1
6523,24,3,3,0,0
6524,1,2,2,1,0
